entity_id,source_file,activation_energy,atmospheric_composition,atom_type,attribute,bond_with,branch_ratio,catalyst,charge,checksum,chemical_formula,color_a,color_b,color_g,color_r,composition,compound_id,compound_type,concentration_ppm,created_timestamp,crystal_system,density_g_cm3,electron_config,element,energy_MeV,formation_condition,habitability,hardness,isotope_id,isotope_mass_number,k_equilibrium,last_modified,location,mass_amu,mineral_id,mineral_name,mohs_hardness,molecule,molecule_id,notes,param,part,percentage_crust,percentage_surface,phase,pos_x,pos_y,pos_z,pressure_GPa,pressure_atm,primary_location,products,quantity,rate_coefficient,rate_constant,reactants,reaction_id,reaction_name,relative_abundance,rot_x,rot_y,rot_z,satellites,scale_x,scale_y,scale_z,size_class,size_x,size_y,size_z,source_sink,state,state_phase,surface_features,system,tags,temp_optimal,temperature_bp_kelvin,temperature_required_MK,temperature_threshold_MK,type,unit,value,version,voxel_id
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,0.2,3.7,0.0,,,,,,,,,,,,,,,,,,,,0.08,0.4,0.08,,,,,,,,,,,muscle,,,,voxel_033
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,-0.2,2.8,0.0,,,,,,,,,,,,,,,,,,,,0.08,0.3,0.08,,,,,,,,,,,muscle,,,,voxel_034
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,0.2,2.8,0.0,,,,,,,,,,,,,,,,,,,,0.08,0.3,0.08,,,,,,,,,,,muscle,,,,voxel_035
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,0.0,3.6,0.0,,,,,,,,,,,,,,,,,,,,0.35,0.1,0.2,,,,,,,,,,,muscle,,,,voxel_036
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,skeletal,,,,0.0,3.4,0.0,,,,,,,,,,,,,,,,,,,,0.35,0.1,0.2,,,,,,,,,,,muscle,,,,voxel_037
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,140.0,180.00,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fibrous,,,,-0.1,1.5,0.0,,,,,,,,,,,,,,,,,,,,0.05,0.1,0.05,,,,,,,,,,,hair,,,,voxel_038
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,140.0,180.00,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fibrous,,,,0.1,1.5,0.0,,,,,,,,,,,,,,,,,,,,0.05,0.1,0.05,,,,,,,,,,,hair,,,,voxel_039
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,140.0,180.00,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fibrous,,,,0.0,1.6,0.1,,,,,,,,,,,,,,,,,,,,0.05,0.15,0.05,,,,,,,,,,,hair,,,,voxel_040
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,140.0,180.00,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fibrous,,,,-0.15,1.55,0.0,,,,,,,,,,,,,,,,,,,,0.05,0.12,0.05,,,,,,,,,,,hair,,,,voxel_041
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,140.0,180.00,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fibrous,,,,0.15,1.55,0.0,,,,,,,,,,,,,,,,,,,,0.05,0.12,0.05,,,,,,,,,,,hair,,,,voxel_042
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,140.0,180.00,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fibrous,,,,0.0,1.5,0.15,,,,,,,,,,,,,,,,,,,,0.05,0.1,0.05,,,,,,,,,,,hair,,,,voxel_043
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,100.0,150.00,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,digestive,,,,0.0,2.2,0.0,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,,,,,,,,,,,organ,,,,voxel_044
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,100.0,150.00,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,digestive,,,,0.0,2.5,0.1,,,,,,,,,,,,,,,,,,,,0.15,0.1,0.05,,,,,,,,,,,organ,,,,voxel_045
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,nervous,,,,-0.08,4.2,0.0,,,,,,,,,,,,,,,,,,,,0.05,0.08,0.05,,,,,,,,,,,organ,,,,voxel_046
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,nervous,,,,0.08,4.2,0.0,,,,,,,,,,,,,,,,,,,,0.05,0.08,0.05,,,,,,,,,,,organ,,,,voxel_047
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,50.0,100.00,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,nervous,,,,0.0,4.15,0.0,,,,,,,,,,,,,,,,,,,,0.12,0.1,0.08,,,,,,,,,,,organ,,,,voxel_048
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,-0.05,1.7,0.05,,,,,,,,,,,,,,,,,,,,0.05,0.03,0.05,,,,,,,,,,,skin,,,,voxel_049
eve,eve/voxel_structure.csv,,,,,,,,,,,255.0,150.0,200.00,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,epidermis,,,,0.05,1.7,0.05,,,,,,,,,,,,,,,,,,,,0.05,0.03,0.05,,,,,,,,,,,skin,,,,voxel_050
eve,eve/chemistry/reactions.csv,40.2,,,,,,Phosphoglucose_Isomerase,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,Rate limiting step in glycolysis,,,,,,,,,,,,Glucose_6_Phosphate -> Fructose_6_Phosphate,,,0.025,G6P -> F6P,METAB001,,,,,,,,,,,,,,,,,,,,310.15,,,,,,,,
eve,eve/chemistry/reactions.csv,60.5,,,,,,Hexokinase,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,Phosphorylation reaction,,,,,,,,,,,,ADP + Glucose -> ATP + Glucose,,,0.0083,A6P -> ATP,METAB002,,,,,,,,,,,,,,,,,,,,310.15,,,,,,,,
eve,eve/chemistry/reactions.csv,45.8,,,,,,Cellular_Respiration_Cascade,,,,,,,,,,,,,,,,,,,,,,,1000000000000000.0,,,,,,,,,Aerobic respiration,,,,,,,,,,,,Glucose + 6O2 -> 6CO2 + 6H2O,,,0.00012,Glucose + O2 -> CO2 + H2O,METAB003,,,,,,,,,,,,,,,,,,,,310.15,,,,,,,,
eve,eve/chemistry/reactions.csv,78.3,,,,,,Ribosome,,,,,,,,,,,,,,,,,,,,,,,1000000000000.0,,,,,,,,,Protein synthesis,,,,,,,,,,,,Amino_Acids -> Protein,,,9.8e-05,Amino_Acid -> Protein,METAB004,,,,,,,,,,,,,,,,,,,,310.15,,,,,,,,
eve,eve/chemistry/reactions.csv,39.8,,,,,,Folate_Reductase,,,,,,,,,,,,,,,,,,,,,,,45.7,,,,,,,,,DNA synthesis cofactor,,,,,,,,,,,,Folate + Vitamin_B12 -> Methyl_Folate,,,0.0019,Folate_Metab,METAB005,,,,,,,,,,,,,,,,,,,,310.15,,,,,,,,
eve,eve/chemistry/reactions.csv,55.1,,,,,,Aromatase,,,,,,,,,,,,,,,,,,,,,,,23.8,,,,,,,,,Sex hormone production,,,,,,,,,,,,Cholesterol -> Estradiol,,,0.0014,Estrogen_Synth,METAB006,,,,,,,,,,,,,,,,,,,,310.15,,,,,,,,
eve,eve/chemistry/molecules.csv,,,WATER,,Hydrogen_Oxygen,,,0,,,,,,,,,COMPOUND,,,,,H1O1,,,,,,,,,,,18.015,,,,,H2O,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eve,eve/chemistry/molecules.csv,,,GLUCOSE,,Carbon_Hydrogen_Oxygen,,,0,,,,,,,,,COMPOUND,,,,,CH2OH(CHOH)4CHO,,,,,,,,,,,180.156,,,,,C6H12O6,,,,,,,,,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eve,eve/chemistry/molecules.csv,,,ETHANOL,,Carbon_Hydrogen_Oxygen,,,-0.7,,,,,,,,,ALCOHOL,,,,,CH3CH2OH,,,,,,,,,,,46.07,,,,,C2H5OH,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eve,eve/chemistry/molecules.csv,,,SODIUM,,Biological_Ion,,,1,,,,,,,,,ION,,,,,Natrium,,,,,,,,,,,22.99,,,,,Na+,,,,,,,,,,,,,,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eve,eve/chemistry/molecules.csv,,,POTASSIUM,,Biological_Ion,,,1,,,,,,,,,ION,,,,,Kalium,,,,,,,,,,,39.098,,,,,K+,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eve,eve/chemistry/molecules.csv,,,CALCIUM,,Biological_Ion,,,2,,,,,,,,,ION,,,,,Ca,,,,,,,,,,,40.078,,,,,Ca2+,,,,,,,,,,,,,,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eve,eve/chemistry/molecules.csv,,,CHLORIDE,,Biological_Ion,,,-1,,,,,,,,,ION,,,,,Chlorine,,,,,,,,,,,35.45,,,,,Cl-,,,,,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eve,eve/chemistry/molecules.csv,,,ADENOSINE_TRI,,Biological_Energy,,,-4,,,,,,,,,NUCLEOTIDE,,,,,adenine-ribose-three_phosphates,,,,,,,,,,,507.18,,,,,ATP,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eve,eve/chemistry/molecules.csv,,,E2,,Hormone_Regulation,,,0,,,,,,,,,SEX_HORMONE,,,,,C18H24O2,,,,,,,,,,,272.38,,,,,ESTROGEN,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eve,eve/chemistry/molecules.csv,,,P4,,Hormone_Regulation,,,0,,,,,,,,,SEX_HORMONE,,,,,C21H30O2,,,,,,,,,,,312.46,,,,,PROGESTERONE,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eve,eve/chemistry/molecules.csv,,,FOLATE,,Hormone_Regulation,,,0,,,,,,,,,VITAMIN,,,,,C19H19N7O6,,,,,,,,,,,441.4,,,,,FOLIC_ACID,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eve,eve/chemistry/molecules.csv,,,DNA,,Genetic_Material,,,0,,,,,,,,,NUCLEIC_ACID,,,,,deoxyribose_phosphate_backbone,,,,,,,,,,,avg_3.1bp,,,,,DNA,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eve,eve/chemistry/molecules.csv,,,various,,Biological_Function,,,variable,,,,,,,,,PROTEIN,,,,,R-group_chains,,,,,,,,,,,variable,,,,,PROTEIN,,,,,,,,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eve,eve/chemistry/molecules.csv,,,FAT,,Biological_Membrane,,,0,,,,,,,,,LIPOID,,,,,fatty_acids_glycerol,,,,,,,,,,,variable,,,,,LIPID,,,,,,,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eve,eve/chemistry/molecules.csv,,,GLYCOGEN,,Biological_Structure,,,0,,,,,,,,,POLYSACCHARIDE,,,,,glucose_polymer,,,,,,,,,,,162.14,,,,,CARB,,,,,,,,,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adam,adam/metadata.txt,,,,,,,,,abc123def456...,,,,,,,,,,2026-01-08T10:30:00Z,,,,,,,,,,,,2026-01-08T15:45:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"human,entity,adam",,,,,,,,1.0,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heart_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circulatory,,,,,,,bpm,72,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood_pressure_systolic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circulatory,,,,,,,mmHg,120,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood_pressure_diastolic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circulatory,,,,,,,mmHg,80,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circulatory,,,,,,,L,5.0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oxygen_saturation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circulatory,,,,,,,%,98.5,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_capacity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respiratory,,,,,,,L,6.0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,breathing_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respiratory,,,,,,,breaths_per_min,12,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oxygen_intake_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respiratory,,,,,,,L/min,0.25,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,co2_output_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,respiratory,,,,,,,L/min,0.20,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stomach_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,digestive,,,,,,,L,0.5,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stomach_calories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,digestive,,,,,,,cal,200,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nutrient_absorption_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,digestive,,,,,,,fraction,0.8,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brain_activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nervous,,,,,,,fraction,0.85,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neural_response_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nervous,,,,,,,s,0.2,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biceps_strength,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muscular,,,,,,,fraction,0.7,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biceps_fatigue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muscular,,,,,,,fraction,0.1,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quadriceps_strength,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muscular,,,,,,,fraction,0.8,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quadriceps_fatigue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muscular,,,,,,,fraction,0.05,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heart_pos_x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heart_pos_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,5,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heart_pos_z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heart_size_x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0.2,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heart_size_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0.15,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heart_size_z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0.1,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heart_function,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,,circulation,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heart_efficiency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,fraction,1.0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heart_health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,%,100.0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liver_pos_x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liver_pos_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,4,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liver_pos_z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liver_size_x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0.3,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liver_size_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0.2,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liver_size_z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0.25,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liver_function,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,,metabolism,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liver_efficiency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,fraction,1.0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liver_health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,%,100.0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stomach_pos_x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stomach_pos_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,3,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stomach_pos_z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stomach_size_x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0.25,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stomach_size_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0.2,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stomach_size_z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0.2,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stomach_function,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,,digestion,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stomach_efficiency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,fraction,1.0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stomach_health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,%,100.0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_left_pos_x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,-0.5,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_left_pos_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,4,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_left_pos_z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_left_size_x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0.3,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_left_size_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0.4,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_left_size_z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0.3,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_left_function,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,,respiration,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_left_efficiency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,fraction,1.0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_left_health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,%,100.0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_right_pos_x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0.5,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_right_pos_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,4,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_right_pos_z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_right_size_x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0.3,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_right_size_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0.4,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_right_size_z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,voxels,0.3,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_right_function,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,,respiration,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_right_efficiency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,fraction,1.0,,
adam,adam/physiology.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lung_right_health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organ,,,,,,,%,100.0,,
adam,adam/entity_attributes.csv,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adam,,
adam,adam/entity_attributes.csv,,,,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adam,,
adam,adam/entity_attributes.csv,,,,scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
adam,adam/entity_attributes.csv,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,
adam,adam/entity_attributes.csv,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,
adam,adam/entity_attributes.csv,,,,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,
